# Potential function.
#  r             r*V(r)
   8.310262E-01 -4.965711E+00
   8.338357E-01 -4.946667E+00
   8.352404E-01 -4.937213E+00
   8.366452E-01 -4.927803E+00
   8.380499E-01 -4.918437E+00
   8.394547E-01 -4.909115E+00
   8.408594E-01 -4.899838E+00
   8.422642E-01 -4.890604E+00
   8.436689E-01 -4.881413E+00
   8.450737E-01 -4.872266E+00
   8.464784E-01 -4.863162E+00
   8.478832E-01 -4.854100E+00
   8.492879E-01 -4.845081E+00
   8.506927E-01 -4.836105E+00
   8.520974E-01 -4.827170E+00
   8.535022E-01 -4.818278E+00
   8.549069E-01 -4.809427E+00
   8.563117E-01 -4.800618E+00
   8.591211E-01 -4.783124E+00
   8.605259E-01 -4.774438E+00
   8.619306E-01 -4.765794E+00
   8.633354E-01 -4.757189E+00
   8.647401E-01 -4.748625E+00
   8.661449E-01 -4.740101E+00
   8.675496E-01 -4.731617E+00
   8.689544E-01 -4.723173E+00
   8.703591E-01 -4.714768E+00
   8.721297E-01 -4.704231E+00
   8.739002E-01 -4.693755E+00
   8.756707E-01 -4.683342E+00
   8.774412E-01 -4.672990E+00
   8.792117E-01 -4.662698E+00
   8.809823E-01 -4.652468E+00
   8.818675E-01 -4.647375E+00
   8.827528E-01 -4.642297E+00
   8.845233E-01 -4.632186E+00
   8.862938E-01 -4.622135E+00
   8.880643E-01 -4.612142E+00
   8.898349E-01 -4.602208E+00
   8.916054E-01 -4.592333E+00
   8.933759E-01 -4.582515E+00
   8.951464E-01 -4.572755E+00
   8.969169E-01 -4.563052E+00
   8.978022E-01 -4.558222E+00
   8.986875E-01 -4.553406E+00
   9.004580E-01 -4.543816E+00
   9.022285E-01 -4.534283E+00
   9.039990E-01 -4.524805E+00
   9.057696E-01 -4.515382E+00
   9.075401E-01 -4.506015E+00
   9.093106E-01 -4.496702E+00
   9.110811E-01 -4.487444E+00
   9.128516E-01 -4.478240E+00
   9.146222E-01 -4.469089E+00
   9.163927E-01 -4.459992E+00
   9.181632E-01 -4.450948E+00
   9.199337E-01 -4.441956E+00
   9.217042E-01 -4.433017E+00
   9.234748E-01 -4.424130E+00
   9.252453E-01 -4.415295E+00
   9.270158E-01 -4.406510E+00
   9.287863E-01 -4.397777E+00
   9.305568E-01 -4.389095E+00
   9.323274E-01 -4.380463E+00
   9.340979E-01 -4.371881E+00
   9.376389E-01 -4.354866E+00
   9.394094E-01 -4.346432E+00
   9.411800E-01 -4.338048E+00
   9.429505E-01 -4.329711E+00
   9.447210E-01 -4.321423E+00
   9.482621E-01 -4.304991E+00
   9.500326E-01 -4.296845E+00
   9.518031E-01 -4.288747E+00
   9.535736E-01 -4.280696E+00
   9.553441E-01 -4.272691E+00
   9.571147E-01 -4.264732E+00
   9.588852E-01 -4.256818E+00
   9.606557E-01 -4.248951E+00
   9.624262E-01 -4.241128E+00
   9.659673E-01 -4.225618E+00
   9.677378E-01 -4.217930E+00
   9.695083E-01 -4.210286E+00
   9.712788E-01 -4.202686E+00
   9.730493E-01 -4.195129E+00
   9.748199E-01 -4.187615E+00
   9.765904E-01 -4.180145E+00
   9.783609E-01 -4.172717E+00
   9.801314E-01 -4.165332E+00
   9.819019E-01 -4.157989E+00
   9.836725E-01 -4.150688E+00
   9.854430E-01 -4.143429E+00
   9.872135E-01 -4.136211E+00
   9.889840E-01 -4.129034E+00
   9.907546E-01 -4.121898E+00
   9.925251E-01 -4.114803E+00
   9.942956E-01 -4.107748E+00
   9.960661E-01 -4.100733E+00
   9.978366E-01 -4.093758E+00
   1.001378E+00 -4.079927E+00
   1.003148E+00 -4.073070E+00
   1.004919E+00 -4.066252E+00
   1.006689E+00 -4.059473E+00
   1.008460E+00 -4.052732E+00
   1.010230E+00 -4.046029E+00
   1.012001E+00 -4.039364E+00
   1.013771E+00 -4.032737E+00
   1.015542E+00 -4.026148E+00
   1.017312E+00 -4.019595E+00
   1.019083E+00 -4.013079E+00
   1.022624E+00 -4.000158E+00
   1.024394E+00 -3.993752E+00
   1.026165E+00 -3.987382E+00
   1.027935E+00 -3.981047E+00
   1.029706E+00 -3.974749E+00
   1.031477E+00 -3.968485E+00
   1.033247E+00 -3.962257E+00
   1.035018E+00 -3.956064E+00
   1.036788E+00 -3.949905E+00
   1.038559E+00 -3.943781E+00
   1.040329E+00 -3.937691E+00
   1.043870E+00 -3.925613E+00
   1.045641E+00 -3.919624E+00
   1.047411E+00 -3.913669E+00
   1.049182E+00 -3.907747E+00
   1.050952E+00 -3.901858E+00
   1.052723E+00 -3.896002E+00
   1.054493E+00 -3.890178E+00
   1.056264E+00 -3.884387E+00
   1.058034E+00 -3.878628E+00
   1.059805E+00 -3.872900E+00
   1.061575E+00 -3.867205E+00
   1.063346E+00 -3.861541E+00
   1.065116E+00 -3.855908E+00
   1.066887E+00 -3.850307E+00
   1.068657E+00 -3.844736E+00
   1.070428E+00 -3.839196E+00
   1.072199E+00 -3.833687E+00
   1.073969E+00 -3.828208E+00
   1.075740E+00 -3.822760E+00
   1.079281E+00 -3.811952E+00
   1.081051E+00 -3.806592E+00
   1.082822E+00 -3.801263E+00
   1.084592E+00 -3.795962E+00
   1.086363E+00 -3.790690E+00
   1.088133E+00 -3.785447E+00
   1.089904E+00 -3.780233E+00
   1.091674E+00 -3.775047E+00
   1.093445E+00 -3.769890E+00
   1.095215E+00 -3.764761E+00
   1.096986E+00 -3.759660E+00
   1.099217E+00 -3.753269E+00
   1.101449E+00 -3.746923E+00
   1.103680E+00 -3.740620E+00
   1.105912E+00 -3.734361E+00
   1.108143E+00 -3.728144E+00
   1.110375E+00 -3.721969E+00
   1.112607E+00 -3.715837E+00
   1.114838E+00 -3.709746E+00
   1.117070E+00 -3.703696E+00
   1.119301E+00 -3.697688E+00
   1.121533E+00 -3.691720E+00
   1.123764E+00 -3.685793E+00
   1.125996E+00 -3.679906E+00
   1.128227E+00 -3.674058E+00
   1.130459E+00 -3.668251E+00
   1.131575E+00 -3.665361E+00
   1.132690E+00 -3.662482E+00
   1.134922E+00 -3.656752E+00
   1.137153E+00 -3.651060E+00
   1.139385E+00 -3.645407E+00
   1.141616E+00 -3.639792E+00
   1.143848E+00 -3.634214E+00
   1.146080E+00 -3.628674E+00
   1.148311E+00 -3.623170E+00
   1.150543E+00 -3.617703E+00
   1.152774E+00 -3.612273E+00
   1.155006E+00 -3.606879E+00
   1.157237E+00 -3.601520E+00
   1.159469E+00 -3.596198E+00
   1.161700E+00 -3.590910E+00
   1.163932E+00 -3.585658E+00
   1.166163E+00 -3.580440E+00
   1.168395E+00 -3.575256E+00
   1.170626E+00 -3.570107E+00
   1.172858E+00 -3.564992E+00
   1.175089E+00 -3.559910E+00
   1.177321E+00 -3.554861E+00
   1.179553E+00 -3.549846E+00
   1.181784E+00 -3.544864E+00
   1.184016E+00 -3.539914E+00
   1.186247E+00 -3.534996E+00
   1.190710E+00 -3.525256E+00
   1.192942E+00 -3.520434E+00
   1.195173E+00 -3.515643E+00
   1.197405E+00 -3.510883E+00
   1.199636E+00 -3.506154E+00
   1.201868E+00 -3.501455E+00
   1.204099E+00 -3.496787E+00
   1.206331E+00 -3.492148E+00
   1.208563E+00 -3.487540E+00
   1.210794E+00 -3.482961E+00
   1.213026E+00 -3.478411E+00
   1.215257E+00 -3.473890E+00
   1.217489E+00 -3.469399E+00
   1.221952E+00 -3.460501E+00
   1.224183E+00 -3.456095E+00
   1.226415E+00 -3.451716E+00
   1.228646E+00 -3.447365E+00
   1.230878E+00 -3.443042E+00
   1.235341E+00 -3.434477E+00
   1.237572E+00 -3.430235E+00
   1.239804E+00 -3.426020E+00
   1.242036E+00 -3.421831E+00
   1.244267E+00 -3.417668E+00
   1.246499E+00 -3.413532E+00
   1.248730E+00 -3.409421E+00
   1.250962E+00 -3.405336E+00
   1.253193E+00 -3.401276E+00
   1.255425E+00 -3.397241E+00
   1.257656E+00 -3.393231E+00
   1.259888E+00 -3.389246E+00
   1.262119E+00 -3.385286E+00
   1.264351E+00 -3.381350E+00
   1.266582E+00 -3.377439E+00
   1.271045E+00 -3.369687E+00
   1.273277E+00 -3.365847E+00
   1.275509E+00 -3.362030E+00
   1.277740E+00 -3.358237E+00
   1.279972E+00 -3.354466E+00
   1.282203E+00 -3.350719E+00
   1.284435E+00 -3.346994E+00
   1.286666E+00 -3.343292E+00
   1.288898E+00 -3.339612E+00
   1.291129E+00 -3.335954E+00
   1.293361E+00 -3.332318E+00
   1.295592E+00 -3.328704E+00
   1.297824E+00 -3.325112E+00
   1.300055E+00 -3.321541E+00
   1.302287E+00 -3.317992E+00
   1.306750E+00 -3.310956E+00
   1.308982E+00 -3.307469E+00
   1.311213E+00 -3.304003E+00
   1.313445E+00 -3.300558E+00
   1.315676E+00 -3.297133E+00
   1.317908E+00 -3.293728E+00
   1.320139E+00 -3.290342E+00
   1.322371E+00 -3.286977E+00
   1.324602E+00 -3.283632E+00
   1.326834E+00 -3.280305E+00
   1.329065E+00 -3.276999E+00
   1.331297E+00 -3.273711E+00
   1.333528E+00 -3.270443E+00
   1.337991E+00 -3.263962E+00
   1.340223E+00 -3.260750E+00
   1.342455E+00 -3.257556E+00
   1.344686E+00 -3.254381E+00
   1.346918E+00 -3.251223E+00
   1.349149E+00 -3.248084E+00
   1.351381E+00 -3.244962E+00
   1.353612E+00 -3.241859E+00
   1.355844E+00 -3.238773E+00
   1.358075E+00 -3.235704E+00
   1.360307E+00 -3.232652E+00
   1.362538E+00 -3.229618E+00
   1.364770E+00 -3.226601E+00
   1.369233E+00 -3.220617E+00
   1.371465E+00 -3.217650E+00
   1.373696E+00 -3.214700E+00
   1.375928E+00 -3.211766E+00
   1.378159E+00 -3.208848E+00
   1.382622E+00 -3.203061E+00
   1.385435E+00 -3.199446E+00
   1.388247E+00 -3.195857E+00
   1.391060E+00 -3.192292E+00
   1.393873E+00 -3.188752E+00
   1.399498E+00 -3.181743E+00
   1.402310E+00 -3.178275E+00
   1.405123E+00 -3.174830E+00
   1.410748E+00 -3.168009E+00
   1.413561E+00 -3.164633E+00
   1.416373E+00 -3.161280E+00
   1.419186E+00 -3.157948E+00
   1.421998E+00 -3.154640E+00
   1.427624E+00 -3.148087E+00
   1.430436E+00 -3.144843E+00
   1.433249E+00 -3.141620E+00
   1.436061E+00 -3.138419E+00
   1.438874E+00 -3.135238E+00
   1.441687E+00 -3.132078E+00
   1.444499E+00 -3.128938E+00
   1.447312E+00 -3.125818E+00
   1.450124E+00 -3.122719E+00
   1.452937E+00 -3.119639E+00
   1.455749E+00 -3.116579E+00
   1.458562E+00 -3.113538E+00
   1.461375E+00 -3.110517E+00
   1.464187E+00 -3.107514E+00
   1.467000E+00 -3.104531E+00
   1.469812E+00 -3.101566E+00
   1.472625E+00 -3.098620E+00
   1.478250E+00 -3.092781E+00
   1.481063E+00 -3.089889E+00
   1.483875E+00 -3.087015E+00
   1.486688E+00 -3.084158E+00
   1.489501E+00 -3.081319E+00
   1.492313E+00 -3.078497E+00
   1.495126E+00 -3.075692E+00
   1.497938E+00 -3.072904E+00
   1.500751E+00 -3.070133E+00
   1.503563E+00 -3.067378E+00
   1.506376E+00 -3.064640E+00
   1.512001E+00 -3.059212E+00
   1.514814E+00 -3.056521E+00
   1.517626E+00 -3.053847E+00
   1.520439E+00 -3.051188E+00
   1.523252E+00 -3.048545E+00
   1.526064E+00 -3.045917E+00
   1.528877E+00 -3.043305E+00
   1.531689E+00 -3.040707E+00
   1.534502E+00 -3.038124E+00
   1.537314E+00 -3.035556E+00
   1.540127E+00 -3.033002E+00
   1.542940E+00 -3.030463E+00
   1.545752E+00 -3.027938E+00
   1.548565E+00 -3.025428E+00
   1.551377E+00 -3.022931E+00
   1.554190E+00 -3.020448E+00
   1.557003E+00 -3.017979E+00
   1.559815E+00 -3.015524E+00
   1.562628E+00 -3.013082E+00
   1.565440E+00 -3.010653E+00
   1.568253E+00 -3.008238E+00
   1.571066E+00 -3.005835E+00
   1.573878E+00 -3.003446E+00
   1.579503E+00 -2.998706E+00
   1.582316E+00 -2.996355E+00
   1.585128E+00 -2.994016E+00
   1.587941E+00 -2.991690E+00
   1.590754E+00 -2.989375E+00
   1.593566E+00 -2.987073E+00
   1.596379E+00 -2.984783E+00
   1.599191E+00 -2.982505E+00
   1.602004E+00 -2.980239E+00
   1.604817E+00 -2.977984E+00
   1.607629E+00 -2.975741E+00
   1.610442E+00 -2.973509E+00
   1.613254E+00 -2.971288E+00
   1.618880E+00 -2.966881E+00
   1.621692E+00 -2.964694E+00
   1.624505E+00 -2.962517E+00
   1.627317E+00 -2.960352E+00
   1.630130E+00 -2.958197E+00
   1.635755E+00 -2.953919E+00
   1.638568E+00 -2.951795E+00
   1.641380E+00 -2.949682E+00
   1.647005E+00 -2.945486E+00
   1.649818E+00 -2.943403E+00
   1.652631E+00 -2.941330E+00
   1.655443E+00 -2.939267E+00
   1.658256E+00 -2.937214E+00
   1.663881E+00 -2.933135E+00
   1.666694E+00 -2.931111E+00
   1.669506E+00 -2.929095E+00
   1.672319E+00 -2.927089E+00
   1.675131E+00 -2.925091E+00
   1.680756E+00 -2.921124E+00
   1.686382E+00 -2.917193E+00
   1.689194E+00 -2.915240E+00
   1.692007E+00 -2.913296E+00
   1.694819E+00 -2.911361E+00
   1.697632E+00 -2.909434E+00
   1.703257E+00 -2.905605E+00
   1.706070E+00 -2.903704E+00
   1.708882E+00 -2.901810E+00
   1.711695E+00 -2.899925E+00
   1.714508E+00 -2.898047E+00
   1.720133E+00 -2.894316E+00
   1.725758E+00 -2.890616E+00
   1.731383E+00 -2.886947E+00
   1.737008E+00 -2.883308E+00
   1.742633E+00 -2.879699E+00
   1.746178E+00 -2.877439E+00
   1.749723E+00 -2.875191E+00
   1.753268E+00 -2.872954E+00
   1.756813E+00 -2.870728E+00
   1.760358E+00 -2.868513E+00
   1.763903E+00 -2.866309E+00
   1.767448E+00 -2.864116E+00
   1.770993E+00 -2.861934E+00
   1.774538E+00 -2.859762E+00
   1.778083E+00 -2.857600E+00
   1.781628E+00 -2.855449E+00
   1.785173E+00 -2.853308E+00
   1.788718E+00 -2.851177E+00
   1.792263E+00 -2.849056E+00
   1.799352E+00 -2.844843E+00
   1.802897E+00 -2.842752E+00
   1.806442E+00 -2.840669E+00
   1.809987E+00 -2.838596E+00
   1.813532E+00 -2.836533E+00
   1.817077E+00 -2.834478E+00
   1.820622E+00 -2.832433E+00
   1.824167E+00 -2.830397E+00
   1.827712E+00 -2.828369E+00
   1.831257E+00 -2.826351E+00
   1.834802E+00 -2.824341E+00
   1.838347E+00 -2.822340E+00
   1.841892E+00 -2.820347E+00
   1.848982E+00 -2.816387E+00
   1.852526E+00 -2.814419E+00
   1.856071E+00 -2.812460E+00
   1.859616E+00 -2.810508E+00
   1.863161E+00 -2.808565E+00
   1.866706E+00 -2.806629E+00
   1.870251E+00 -2.804702E+00
   1.873796E+00 -2.802782E+00
   1.877341E+00 -2.800869E+00
   1.880886E+00 -2.798965E+00
   1.884431E+00 -2.797067E+00
   1.891521E+00 -2.793295E+00
   1.895066E+00 -2.791420E+00
   1.898611E+00 -2.789552E+00
   1.902156E+00 -2.787691E+00
   1.905701E+00 -2.785837E+00
   1.912790E+00 -2.782150E+00
   1.919880E+00 -2.778491E+00
   1.923425E+00 -2.776671E+00
   1.926970E+00 -2.774858E+00
   1.934060E+00 -2.771252E+00
   1.941150E+00 -2.767672E+00
   1.948240E+00 -2.764116E+00
   1.955330E+00 -2.760586E+00
   1.962420E+00 -2.757079E+00
   1.965964E+00 -2.755335E+00
   1.969509E+00 -2.753597E+00
   1.976599E+00 -2.750138E+00
   1.983689E+00 -2.746702E+00
   1.990779E+00 -2.743288E+00
   1.997869E+00 -2.739896E+00
   2.004959E+00 -2.736526E+00
   2.008504E+00 -2.734849E+00
   2.012049E+00 -2.733178E+00
   2.019139E+00 -2.729850E+00
   2.026228E+00 -2.726543E+00
   2.033318E+00 -2.723256E+00
   2.040408E+00 -2.719989E+00
   2.047498E+00 -2.716741E+00
   2.051043E+00 -2.715124E+00
   2.054588E+00 -2.713512E+00
   2.061678E+00 -2.710303E+00
   2.068768E+00 -2.707111E+00
   2.075858E+00 -2.703938E+00
   2.082947E+00 -2.700783E+00
   2.090037E+00 -2.697646E+00
   2.093582E+00 -2.696084E+00
   2.097127E+00 -2.694526E+00
   2.104217E+00 -2.691422E+00
   2.111307E+00 -2.688336E+00
   2.118397E+00 -2.685266E+00
   2.125487E+00 -2.682213E+00
   2.132576E+00 -2.679175E+00
   2.139666E+00 -2.676154E+00
   2.146756E+00 -2.673148E+00
   2.153846E+00 -2.670157E+00
   2.160936E+00 -2.667182E+00
   2.168026E+00 -2.664221E+00
   2.175116E+00 -2.661275E+00
   2.182206E+00 -2.658344E+00
   2.189295E+00 -2.655426E+00
   2.196385E+00 -2.652524E+00
   2.205321E+00 -2.648885E+00
   2.214257E+00 -2.645267E+00
   2.223193E+00 -2.641672E+00
   2.232129E+00 -2.638097E+00
   2.241065E+00 -2.634543E+00
   2.250001E+00 -2.631010E+00
   2.258937E+00 -2.627497E+00
   2.267873E+00 -2.624004E+00
   2.276809E+00 -2.620530E+00
   2.285745E+00 -2.617076E+00
   2.294681E+00 -2.613641E+00
   2.303617E+00 -2.610225E+00
   2.312553E+00 -2.606828E+00
   2.321489E+00 -2.603449E+00
   2.330425E+00 -2.600088E+00
   2.339361E+00 -2.596745E+00
   2.348297E+00 -2.593419E+00
   2.357233E+00 -2.590112E+00
   2.366169E+00 -2.586821E+00
   2.375105E+00 -2.583548E+00
   2.384040E+00 -2.580292E+00
   2.392976E+00 -2.577052E+00
   2.401912E+00 -2.573830E+00
   2.406380E+00 -2.572224E+00
   2.410848E+00 -2.570623E+00
   2.419784E+00 -2.567433E+00
   2.428720E+00 -2.564259E+00
   2.437656E+00 -2.561102E+00
   2.446592E+00 -2.557960E+00
   2.455528E+00 -2.554834E+00
   2.464464E+00 -2.551723E+00
   2.473400E+00 -2.548628E+00
   2.482336E+00 -2.545548E+00
   2.491272E+00 -2.542484E+00
   2.500208E+00 -2.539434E+00
   2.509144E+00 -2.536400E+00
   2.518080E+00 -2.533380E+00
   2.527016E+00 -2.530376E+00
   2.535952E+00 -2.527386E+00
   2.544888E+00 -2.524410E+00
   2.553824E+00 -2.521449E+00
   2.562760E+00 -2.518503E+00
   2.571696E+00 -2.515571E+00
   2.580632E+00 -2.512653E+00
   2.589567E+00 -2.509749E+00
   2.598503E+00 -2.506860E+00
   2.607439E+00 -2.503984E+00
   2.616375E+00 -2.501122E+00
   2.625311E+00 -2.498274E+00
   2.634247E+00 -2.495440E+00
   2.643183E+00 -2.492620E+00
   2.652119E+00 -2.489813E+00
   2.661055E+00 -2.487020E+00
   2.669991E+00 -2.484240E+00
   2.678927E+00 -2.481473E+00
   2.687863E+00 -2.478721E+00
   2.696799E+00 -2.475981E+00
   2.705735E+00 -2.473255E+00
   2.714671E+00 -2.470541E+00
   2.723607E+00 -2.467841E+00
   2.732543E+00 -2.465154E+00
   2.741479E+00 -2.462481E+00
   2.750415E+00 -2.459820E+00
   2.759351E+00 -2.457172E+00
   2.768287E+00 -2.454537E+00
   2.779549E+00 -2.451234E+00
   2.790812E+00 -2.447951E+00
   2.802075E+00 -2.444689E+00
   2.813338E+00 -2.441447E+00
   2.824600E+00 -2.438224E+00
   2.835863E+00 -2.435022E+00
   2.847126E+00 -2.431840E+00
   2.858388E+00 -2.428677E+00
   2.869651E+00 -2.425534E+00
   2.880914E+00 -2.422411E+00
   2.892177E+00 -2.419307E+00
   2.903439E+00 -2.416223E+00
   2.925965E+00 -2.410112E+00
   2.937228E+00 -2.407085E+00
   2.948490E+00 -2.404078E+00
   2.959753E+00 -2.401090E+00
   2.971016E+00 -2.398121E+00
   2.982278E+00 -2.395170E+00
   2.993541E+00 -2.392239E+00
   3.016067E+00 -2.386432E+00
   3.027329E+00 -2.383557E+00
   3.038592E+00 -2.380700E+00
   3.049855E+00 -2.377862E+00
   3.061118E+00 -2.375042E+00
   3.083643E+00 -2.369458E+00
   3.106168E+00 -2.363946E+00
   3.117431E+00 -2.361218E+00
   3.128694E+00 -2.358507E+00
   3.151219E+00 -2.353140E+00
   3.173745E+00 -2.347844E+00
   3.218796E+00 -2.337463E+00
   3.230058E+00 -2.334912E+00
   3.241321E+00 -2.332378E+00
   3.252584E+00 -2.329861E+00
   3.263847E+00 -2.327361E+00
   3.308898E+00 -2.317533E+00
   3.331423E+00 -2.312721E+00
   3.353948E+00 -2.307975E+00
   3.376474E+00 -2.303295E+00
   3.398999E+00 -2.298681E+00
   3.444050E+00 -2.289648E+00
   3.466576E+00 -2.285227E+00
   3.477838E+00 -2.283041E+00
   3.489101E+00 -2.280870E+00
   3.503297E+00 -2.278156E+00
   3.517492E+00 -2.275468E+00
   3.545883E+00 -2.270163E+00
   3.560078E+00 -2.267548E+00
   3.574273E+00 -2.264956E+00
   3.588469E+00 -2.262389E+00
   3.602664E+00 -2.259845E+00
   3.631055E+00 -2.254829E+00
   3.659445E+00 -2.249906E+00
   3.687836E+00 -2.245075E+00
   3.716227E+00 -2.240335E+00
   3.730422E+00 -2.237999E+00
   3.744618E+00 -2.235685E+00
   3.758813E+00 -2.233393E+00
   3.773008E+00 -2.231123E+00
   3.829790E+00 -2.222259E+00
   3.843985E+00 -2.220096E+00
   3.858180E+00 -2.217955E+00
   3.872376E+00 -2.215834E+00
   3.886571E+00 -2.213733E+00
   3.914962E+00 -2.209594E+00
   3.943352E+00 -2.205535E+00
   3.957548E+00 -2.203536E+00
   3.971743E+00 -2.201556E+00
   3.985938E+00 -2.199596E+00
   4.000134E+00 -2.197655E+00
   4.028525E+00 -2.193830E+00
   4.042720E+00 -2.191946E+00
   4.056915E+00 -2.190081E+00
   4.071111E+00 -2.188235E+00
   4.085306E+00 -2.186406E+00
   4.113697E+00 -2.182804E+00
   4.127892E+00 -2.181030E+00
   4.142087E+00 -2.179274E+00
   4.156283E+00 -2.177535E+00
   4.170478E+00 -2.175813E+00
   4.198869E+00 -2.172422E+00
   4.213064E+00 -2.170752E+00
   4.227259E+00 -2.169098E+00
   4.241455E+00 -2.167461E+00
   4.255650E+00 -2.165841E+00
   4.269845E+00 -2.164237E+00
   4.284041E+00 -2.162649E+00
   4.298236E+00 -2.161077E+00
   4.312432E+00 -2.159521E+00
   4.326627E+00 -2.157980E+00
   4.340822E+00 -2.156455E+00
   4.355018E+00 -2.154946E+00
   4.369213E+00 -2.153451E+00
   4.397604E+00 -2.150507E+00
   4.415495E+00 -2.148682E+00
   4.433387E+00 -2.146881E+00
   4.451278E+00 -2.145102E+00
   4.469170E+00 -2.143345E+00
   4.487061E+00 -2.141611E+00
   4.504953E+00 -2.139898E+00
   4.522845E+00 -2.138207E+00
   4.540736E+00 -2.136538E+00
   4.558628E+00 -2.134889E+00
   4.576519E+00 -2.133262E+00
   4.594411E+00 -2.131654E+00
   4.603357E+00 -2.130858E+00
   4.612303E+00 -2.130067E+00
   4.630194E+00 -2.128500E+00
   4.648086E+00 -2.126952E+00
   4.665977E+00 -2.125423E+00
   4.683869E+00 -2.123914E+00
   4.701760E+00 -2.122423E+00
   4.719652E+00 -2.120951E+00
   4.737544E+00 -2.119497E+00
   4.755435E+00 -2.118061E+00
   4.773327E+00 -2.116643E+00
   4.791218E+00 -2.115242E+00
   4.809110E+00 -2.113858E+00
   4.827001E+00 -2.112491E+00
   4.844893E+00 -2.111141E+00
   4.853839E+00 -2.110472E+00
   4.862785E+00 -2.109807E+00
   4.880676E+00 -2.108490E+00
   4.898568E+00 -2.107188E+00
   4.916459E+00 -2.105902E+00
   4.934351E+00 -2.104632E+00
   4.952242E+00 -2.103377E+00
   4.970134E+00 -2.102136E+00
   4.988026E+00 -2.100911E+00
   5.005917E+00 -2.099700E+00
   5.023809E+00 -2.098503E+00
   5.041700E+00 -2.097321E+00
   5.059592E+00 -2.096152E+00
   5.077484E+00 -2.094997E+00
   5.095375E+00 -2.093856E+00
   5.113267E+00 -2.092728E+00
   5.131158E+00 -2.091613E+00
   5.149050E+00 -2.090511E+00
   5.166941E+00 -2.089422E+00
   5.184833E+00 -2.088345E+00
   5.202725E+00 -2.087281E+00
   5.220616E+00 -2.086228E+00
   5.238508E+00 -2.085188E+00
   5.256399E+00 -2.084160E+00
   5.274291E+00 -2.083143E+00
   5.292182E+00 -2.082138E+00
   5.310074E+00 -2.081144E+00
   5.327966E+00 -2.080161E+00
   5.336911E+00 -2.079674E+00
   5.345857E+00 -2.079189E+00
   5.363749E+00 -2.078229E+00
   5.381640E+00 -2.077279E+00
   5.399532E+00 -2.076339E+00
   5.408478E+00 -2.075873E+00
   5.417423E+00 -2.075410E+00
   5.435315E+00 -2.074491E+00
   5.453207E+00 -2.073583E+00
   5.471098E+00 -2.072685E+00
   5.488990E+00 -2.071796E+00
   5.506881E+00 -2.070917E+00
   5.524773E+00 -2.070049E+00
   5.542665E+00 -2.069189E+00
   5.565215E+00 -2.068120E+00
   5.587765E+00 -2.067065E+00
   5.610315E+00 -2.066025E+00
   5.632865E+00 -2.064999E+00
   5.655416E+00 -2.063987E+00
   5.677966E+00 -2.062990E+00
   5.700516E+00 -2.062007E+00
   5.723066E+00 -2.061037E+00
   5.745617E+00 -2.060080E+00
   5.768167E+00 -2.059137E+00
   5.790717E+00 -2.058208E+00
   5.813267E+00 -2.057291E+00
   5.835818E+00 -2.056387E+00
   5.858368E+00 -2.055496E+00
   5.880918E+00 -2.054618E+00
   5.903468E+00 -2.053752E+00
   5.926019E+00 -2.052899E+00
   5.948569E+00 -2.052057E+00
   5.971119E+00 -2.051228E+00
   5.993669E+00 -2.050411E+00
   6.016220E+00 -2.049606E+00
   6.038770E+00 -2.048812E+00
   6.061320E+00 -2.048031E+00
   6.083870E+00 -2.047260E+00
   6.106420E+00 -2.046501E+00
   6.128971E+00 -2.045754E+00
   6.151521E+00 -2.045017E+00
   6.174071E+00 -2.044292E+00
   6.219172E+00 -2.042874E+00
   6.264272E+00 -2.041500E+00
   6.309373E+00 -2.040167E+00
   6.354473E+00 -2.038876E+00
   6.377023E+00 -2.038246E+00
   6.399574E+00 -2.037626E+00
   6.444674E+00 -2.036415E+00
   6.489775E+00 -2.035243E+00
   6.534875E+00 -2.034109E+00
   6.579975E+00 -2.033011E+00
   6.625076E+00 -2.031950E+00
   6.670176E+00 -2.030924E+00
   6.715277E+00 -2.029932E+00
   6.760377E+00 -2.028973E+00
   6.805478E+00 -2.028047E+00
   6.828028E+00 -2.027596E+00
   6.850578E+00 -2.027152E+00
   6.895679E+00 -2.026288E+00
   6.918229E+00 -2.025866E+00
   6.940779E+00 -2.025453E+00
   6.963330E+00 -2.025046E+00
   6.985880E+00 -2.024646E+00
   7.014302E+00 -2.024152E+00
   7.042724E+00 -2.023669E+00
   7.071146E+00 -2.023196E+00
   7.099567E+00 -2.022734E+00
   7.127989E+00 -2.022282E+00
   7.156411E+00 -2.021840E+00
   7.184833E+00 -2.021407E+00
   7.213255E+00 -2.020984E+00
   7.241677E+00 -2.020570E+00
   7.270099E+00 -2.020166E+00
   7.298521E+00 -2.019770E+00
   7.312732E+00 -2.019575E+00
   7.326943E+00 -2.019382E+00
   7.355365E+00 -2.019004E+00
   7.383787E+00 -2.018633E+00
   7.412209E+00 -2.018271E+00
   7.440631E+00 -2.017917E+00
   7.469053E+00 -2.017570E+00
   7.497475E+00 -2.017231E+00
   7.525897E+00 -2.016900E+00
   7.554318E+00 -2.016575E+00
   7.582740E+00 -2.016258E+00
   7.611162E+00 -2.015948E+00
   7.639584E+00 -2.015644E+00
   7.668006E+00 -2.015347E+00
   7.696428E+00 -2.015057E+00
   7.710639E+00 -2.014914E+00
   7.724850E+00 -2.014773E+00
   7.753272E+00 -2.014495E+00
