# Potential function.
#  r             r*V(r)
   1.000961E-02 -3.679805E+01
   1.001826E-02 -3.679703E+01
   1.002691E-02 -3.679601E+01
   1.004421E-02 -3.679397E+01
   1.006151E-02 -3.679193E+01
   1.009611E-02 -3.678785E+01
   1.016531E-02 -3.677969E+01
   1.030371E-02 -3.676337E+01
   1.044211E-02 -3.674706E+01
   1.071891E-02 -3.671447E+01
   1.141667E-02 -3.663244E+01
   1.211442E-02 -3.655062E+01
   1.350994E-02 -3.638757E+01
   1.526881E-02 -3.618320E+01
   1.702769E-02 -3.598008E+01
   1.813612E-02 -3.585272E+01
   1.924455E-02 -3.572585E+01
   2.035298E-02 -3.559947E+01
   2.146141E-02 -3.547358E+01
   2.285846E-02 -3.531561E+01
   2.425550E-02 -3.515841E+01
   2.565255E-02 -3.500197E+01
   2.704960E-02 -3.484629E+01
   2.793000E-02 -3.474858E+01
   2.881041E-02 -3.465116E+01
   2.969082E-02 -3.455405E+01
   3.057122E-02 -3.445724E+01
   3.233204E-02 -3.426450E+01
   3.409285E-02 -3.407294E+01
   3.520250E-02 -3.395283E+01
   3.631215E-02 -3.383319E+01
   3.742180E-02 -3.371400E+01
   3.853145E-02 -3.359529E+01
   4.075075E-02 -3.335922E+01
   4.186040E-02 -3.324188E+01
   4.297005E-02 -3.312499E+01
   4.436863E-02 -3.297831E+01
   4.576721E-02 -3.283235E+01
   4.716580E-02 -3.268709E+01
   4.856438E-02 -3.254255E+01
   4.996296E-02 -3.239871E+01
   5.136155E-02 -3.225558E+01
   5.276013E-02 -3.211315E+01
   5.415871E-02 -3.197141E+01
   5.504009E-02 -3.188244E+01
   5.592146E-02 -3.179375E+01
   5.680284E-02 -3.170533E+01
   5.768421E-02 -3.161718E+01
   5.856559E-02 -3.152930E+01
   5.944697E-02 -3.144170E+01
   6.120972E-02 -3.126729E+01
   6.209109E-02 -3.118050E+01
   6.297247E-02 -3.109396E+01
   6.385384E-02 -3.100770E+01
   6.473522E-02 -3.092170E+01
   6.649797E-02 -3.075050E+01
   6.826072E-02 -3.058035E+01
   6.937159E-02 -3.047366E+01
   7.048246E-02 -3.036738E+01
   7.159333E-02 -3.026152E+01
   7.270420E-02 -3.015607E+01
   7.492594E-02 -2.994639E+01
   7.603681E-02 -2.984216E+01
   7.714768E-02 -2.973834E+01
   7.825855E-02 -2.963492E+01
   7.936942E-02 -2.953190E+01
   8.159116E-02 -2.932705E+01
   8.270203E-02 -2.922523E+01
   8.381290E-02 -2.912380E+01
   8.603464E-02 -2.892212E+01
   8.743477E-02 -2.879582E+01
   8.883489E-02 -2.867015E+01
   9.023501E-02 -2.854509E+01
   9.163513E-02 -2.842064E+01
   9.303525E-02 -2.829680E+01
   9.443538E-02 -2.817356E+01
   9.583550E-02 -2.805093E+01
   9.723562E-02 -2.792889E+01
   9.863574E-02 -2.780746E+01
   1.000359E-01 -2.768661E+01
   1.014360E-01 -2.756636E+01
   1.028361E-01 -2.744670E+01
   1.042362E-01 -2.732762E+01
   1.056364E-01 -2.720912E+01
   1.070365E-01 -2.709120E+01
   1.084366E-01 -2.697386E+01
   1.102013E-01 -2.682679E+01
   1.110836E-01 -2.675359E+01
   1.119660E-01 -2.668062E+01
   1.128483E-01 -2.660787E+01
   1.137307E-01 -2.653535E+01
   1.154954E-01 -2.639097E+01
   1.172600E-01 -2.624748E+01
   1.181424E-01 -2.617607E+01
   1.190247E-01 -2.610488E+01
   1.199071E-01 -2.603391E+01
   1.207894E-01 -2.596316E+01
   1.225541E-01 -2.582231E+01
   1.234365E-01 -2.575221E+01
   1.243188E-01 -2.568232E+01
   1.252012E-01 -2.561266E+01
   1.260835E-01 -2.554320E+01
   1.278482E-01 -2.540494E+01
   1.296129E-01 -2.526753E+01
   1.313776E-01 -2.513096E+01
   1.322599E-01 -2.506300E+01
   1.331423E-01 -2.499524E+01
   1.340246E-01 -2.492769E+01
   1.349069E-01 -2.486035E+01
   1.357893E-01 -2.479322E+01
   1.366716E-01 -2.472629E+01
   1.377837E-01 -2.464224E+01
   1.388958E-01 -2.455851E+01
   1.400079E-01 -2.447510E+01
   1.411200E-01 -2.439202E+01
   1.422321E-01 -2.430926E+01
   1.433442E-01 -2.422683E+01
   1.455684E-01 -2.406291E+01
   1.466805E-01 -2.398144E+01
   1.477926E-01 -2.390027E+01
   1.489047E-01 -2.381943E+01
   1.500167E-01 -2.373889E+01
   1.511288E-01 -2.365868E+01
   1.522409E-01 -2.357877E+01
   1.533530E-01 -2.349917E+01
   1.544651E-01 -2.341988E+01
   1.555772E-01 -2.334091E+01
   1.566893E-01 -2.326223E+01
   1.589135E-01 -2.310581E+01
   1.600256E-01 -2.302805E+01
   1.611377E-01 -2.295059E+01
   1.622498E-01 -2.287344E+01
   1.633619E-01 -2.279658E+01
   1.644739E-01 -2.272003E+01
   1.655860E-01 -2.264377E+01
   1.666981E-01 -2.256780E+01
   1.678102E-01 -2.249214E+01
   1.689223E-01 -2.241676E+01
   1.700344E-01 -2.234169E+01
   1.711465E-01 -2.226690E+01
   1.722586E-01 -2.219240E+01
   1.736603E-01 -2.209892E+01
   1.750619E-01 -2.200589E+01
   1.764636E-01 -2.191332E+01
   1.778652E-01 -2.182121E+01
   1.792669E-01 -2.172954E+01
   1.806686E-01 -2.163833E+01
   1.820702E-01 -2.154756E+01
   1.827711E-01 -2.150234E+01
   1.834719E-01 -2.145723E+01
   1.848736E-01 -2.136735E+01
   1.862752E-01 -2.127791E+01
   1.876769E-01 -2.118891E+01
   1.890785E-01 -2.110034E+01
   1.904802E-01 -2.101220E+01
   1.918819E-01 -2.092450E+01
   1.932835E-01 -2.083723E+01
   1.946852E-01 -2.075038E+01
   1.960869E-01 -2.066396E+01
   1.974885E-01 -2.057796E+01
   1.988902E-01 -2.049239E+01
   2.002918E-01 -2.040723E+01
   2.016935E-01 -2.032249E+01
   2.030952E-01 -2.023817E+01
   2.044968E-01 -2.015425E+01
   2.051977E-01 -2.011245E+01
   2.058985E-01 -2.007075E+01
   2.073002E-01 -1.998766E+01
   2.087018E-01 -1.990498E+01
   2.101035E-01 -1.982270E+01
   2.115051E-01 -1.974082E+01
   2.129068E-01 -1.965934E+01
   2.143085E-01 -1.957827E+01
   2.157101E-01 -1.949759E+01
   2.171118E-01 -1.941730E+01
   2.179951E-01 -1.936691E+01
   2.188784E-01 -1.931667E+01
   2.206451E-01 -1.921666E+01
   2.224117E-01 -1.911727E+01
   2.241783E-01 -1.901849E+01
   2.259450E-01 -1.892032E+01
   2.277116E-01 -1.882276E+01
   2.294782E-01 -1.872580E+01
   2.312448E-01 -1.862943E+01
   2.321282E-01 -1.858147E+01
   2.330115E-01 -1.853366E+01
   2.338948E-01 -1.848600E+01
   2.347781E-01 -1.843848E+01
   2.356614E-01 -1.839112E+01
   2.365447E-01 -1.834389E+01
   2.374281E-01 -1.829682E+01
   2.383114E-01 -1.824988E+01
   2.400780E-01 -1.815646E+01
   2.418446E-01 -1.806361E+01
   2.436113E-01 -1.797133E+01
   2.453779E-01 -1.787962E+01
   2.471445E-01 -1.778847E+01
   2.489112E-01 -1.769789E+01
   2.506778E-01 -1.760787E+01
   2.515611E-01 -1.756307E+01
   2.524444E-01 -1.751840E+01
   2.542111E-01 -1.742949E+01
   2.550944E-01 -1.738524E+01
   2.559777E-01 -1.734112E+01
   2.568610E-01 -1.729714E+01
   2.577443E-01 -1.725330E+01
   2.586276E-01 -1.720959E+01
   2.595109E-01 -1.716602E+01
   2.603943E-01 -1.712258E+01
   2.612776E-01 -1.707928E+01
   2.630442E-01 -1.699307E+01
   2.648108E-01 -1.690740E+01
   2.665775E-01 -1.682225E+01
   2.674608E-01 -1.677988E+01
   2.683441E-01 -1.673763E+01
   2.701107E-01 -1.665353E+01
   2.718774E-01 -1.656995E+01
   2.736440E-01 -1.648689E+01
   2.747573E-01 -1.643481E+01
   2.758706E-01 -1.638293E+01
   2.769839E-01 -1.633125E+01
   2.780973E-01 -1.627977E+01
   2.792106E-01 -1.622850E+01
   2.803239E-01 -1.617742E+01
   2.814372E-01 -1.612654E+01
   2.825505E-01 -1.607586E+01
   2.847772E-01 -1.597509E+01
   2.858905E-01 -1.592500E+01
   2.870038E-01 -1.587510E+01
   2.881171E-01 -1.582540E+01
   2.892304E-01 -1.577589E+01
   2.903437E-01 -1.572658E+01
   2.914571E-01 -1.567746E+01
   2.925704E-01 -1.562852E+01
   2.936837E-01 -1.557978E+01
   2.947970E-01 -1.553123E+01
   2.959103E-01 -1.548287E+01
   2.970236E-01 -1.543469E+01
   2.981370E-01 -1.538670E+01
   2.992503E-01 -1.533890E+01
   3.003636E-01 -1.529129E+01
   3.014769E-01 -1.524386E+01
   3.025902E-01 -1.519661E+01
   3.048168E-01 -1.510268E+01
   3.059302E-01 -1.505598E+01
   3.070435E-01 -1.500947E+01
   3.081568E-01 -1.496313E+01
   3.092701E-01 -1.491698E+01
   3.114967E-01 -1.482522E+01
   3.126101E-01 -1.477960E+01
   3.137234E-01 -1.473416E+01
   3.148367E-01 -1.468890E+01
   3.159500E-01 -1.464382E+01
   3.170633E-01 -1.459891E+01
   3.181766E-01 -1.455417E+01
   3.204033E-01 -1.446522E+01
   3.215166E-01 -1.442101E+01
   3.226299E-01 -1.437697E+01
   3.237432E-01 -1.433310E+01
   3.248565E-01 -1.428940E+01
   3.259699E-01 -1.424587E+01
   3.270832E-01 -1.420250E+01
   3.281965E-01 -1.415931E+01
   3.293098E-01 -1.411629E+01
   3.304231E-01 -1.407343E+01
   3.315364E-01 -1.403074E+01
   3.326497E-01 -1.398822E+01
   3.337631E-01 -1.394586E+01
   3.359897E-01 -1.386164E+01
   3.371030E-01 -1.381977E+01
   3.382163E-01 -1.377807E+01
   3.404430E-01 -1.369515E+01
   3.415563E-01 -1.365393E+01
   3.426696E-01 -1.361288E+01
   3.437829E-01 -1.357198E+01
   3.448962E-01 -1.353124E+01
   3.462994E-01 -1.348012E+01
   3.477026E-01 -1.342925E+01
   3.491058E-01 -1.337863E+01
   3.505090E-01 -1.332826E+01
   3.519122E-01 -1.327813E+01
   3.533155E-01 -1.322825E+01
   3.547187E-01 -1.317862E+01
   3.561219E-01 -1.312923E+01
   3.575251E-01 -1.308008E+01
   3.589283E-01 -1.303117E+01
   3.603315E-01 -1.298250E+01
   3.610331E-01 -1.295826E+01
   3.617347E-01 -1.293407E+01
   3.631379E-01 -1.288588E+01
   3.645411E-01 -1.283792E+01
   3.659443E-01 -1.279020E+01
   3.673475E-01 -1.274271E+01
   3.687507E-01 -1.269546E+01
   3.701539E-01 -1.264843E+01
   3.715571E-01 -1.260164E+01
   3.729603E-01 -1.255508E+01
   3.743635E-01 -1.250874E+01
   3.757667E-01 -1.246263E+01
   3.771699E-01 -1.241675E+01
   3.785731E-01 -1.237109E+01
   3.799763E-01 -1.232566E+01
   3.806779E-01 -1.230303E+01
   3.813795E-01 -1.228045E+01
   3.827827E-01 -1.223546E+01
   3.841860E-01 -1.219069E+01
   3.855892E-01 -1.214614E+01
   3.869924E-01 -1.210181E+01
   3.883956E-01 -1.205769E+01
   3.897988E-01 -1.201380E+01
   3.912020E-01 -1.197011E+01
   3.926052E-01 -1.192664E+01
   3.940084E-01 -1.188339E+01
   3.947100E-01 -1.186184E+01
   3.954116E-01 -1.184035E+01
   3.968148E-01 -1.179751E+01
   3.982180E-01 -1.175489E+01
   3.996212E-01 -1.171248E+01
   4.003228E-01 -1.169135E+01
   4.010244E-01 -1.167027E+01
   4.024276E-01 -1.162827E+01
   4.038308E-01 -1.158648E+01
   4.052340E-01 -1.154489E+01
   4.066372E-01 -1.150350E+01
   4.080404E-01 -1.146232E+01
   4.087420E-01 -1.144180E+01
   4.094436E-01 -1.142134E+01
   4.108468E-01 -1.138056E+01
   4.122500E-01 -1.133998E+01
   4.136532E-01 -1.129960E+01
   4.150565E-01 -1.125942E+01
   4.164597E-01 -1.121943E+01
   4.178629E-01 -1.117964E+01
   4.192661E-01 -1.114004E+01
   4.206693E-01 -1.110064E+01
   4.220725E-01 -1.106143E+01
   4.234757E-01 -1.102242E+01
   4.248789E-01 -1.098359E+01
   4.262821E-01 -1.094496E+01
   4.290885E-01 -1.086825E+01
   4.304917E-01 -1.083018E+01
   4.318949E-01 -1.079230E+01
   4.332981E-01 -1.075460E+01
   4.347013E-01 -1.071709E+01
   4.364699E-01 -1.067007E+01
   4.382385E-01 -1.062334E+01
   4.391228E-01 -1.060008E+01
   4.400070E-01 -1.057690E+01
   4.408913E-01 -1.055378E+01
   4.417756E-01 -1.053074E+01
   4.435442E-01 -1.048487E+01
   4.453128E-01 -1.043928E+01
   4.470813E-01 -1.039398E+01
   4.488499E-01 -1.034895E+01
   4.506185E-01 -1.030420E+01
   4.523871E-01 -1.025973E+01
   4.541556E-01 -1.021553E+01
   4.550399E-01 -1.019353E+01
   4.559242E-01 -1.017160E+01
   4.576928E-01 -1.012795E+01
   4.594614E-01 -1.008456E+01
   4.612299E-01 -1.004144E+01
   4.629985E-01 -9.998593E+00
   4.647671E-01 -9.956005E+00
   4.665357E-01 -9.913679E+00
   4.683042E-01 -9.871615E+00
   4.700728E-01 -9.829810E+00
   4.718414E-01 -9.788262E+00
   4.736100E-01 -9.746971E+00
   4.753785E-01 -9.705935E+00
   4.771471E-01 -9.665151E+00
   4.789157E-01 -9.624619E+00
   4.798000E-01 -9.604447E+00
   4.806843E-01 -9.584337E+00
   4.824528E-01 -9.544304E+00
   4.842214E-01 -9.504517E+00
   4.859900E-01 -9.464975E+00
   4.877586E-01 -9.425677E+00
   4.895271E-01 -9.386621E+00
   4.912957E-01 -9.347806E+00
   4.930643E-01 -9.309231E+00
   4.939486E-01 -9.290032E+00
   4.948329E-01 -9.270893E+00
   4.957172E-01 -9.251812E+00
   4.966014E-01 -9.232791E+00
   4.983700E-01 -9.194924E+00
   5.001386E-01 -9.157291E+00
   5.019072E-01 -9.119889E+00
   5.036757E-01 -9.082718E+00
   5.054443E-01 -9.045776E+00
   5.072129E-01 -9.009062E+00
   5.089815E-01 -8.972574E+00
   5.107500E-01 -8.936311E+00
   5.125186E-01 -8.900271E+00
   5.142872E-01 -8.864453E+00
   5.160558E-01 -8.828856E+00
   5.178243E-01 -8.793478E+00
   5.187086E-01 -8.775871E+00
   5.195929E-01 -8.758318E+00
   5.213615E-01 -8.723375E+00
   5.231301E-01 -8.688647E+00
   5.248986E-01 -8.654133E+00
   5.266672E-01 -8.619831E+00
   5.284358E-01 -8.585741E+00
   5.302044E-01 -8.551861E+00
   5.319729E-01 -8.518189E+00
   5.337415E-01 -8.484725E+00
   5.355101E-01 -8.451467E+00
   5.372787E-01 -8.418414E+00
   5.390472E-01 -8.385564E+00
   5.408158E-01 -8.352916E+00
   5.425844E-01 -8.320470E+00
   5.443530E-01 -8.288223E+00
   5.452373E-01 -8.272174E+00
   5.461215E-01 -8.256175E+00
   5.478901E-01 -8.224324E+00
   5.490047E-01 -8.204353E+00
   5.501192E-01 -8.184459E+00
   5.512337E-01 -8.164642E+00
   5.523483E-01 -8.144903E+00
   5.545774E-01 -8.105653E+00
   5.556919E-01 -8.086143E+00
   5.568064E-01 -8.066708E+00
   5.579210E-01 -8.047349E+00
   5.590355E-01 -8.028065E+00
   5.612646E-01 -7.989721E+00
   5.634937E-01 -7.951674E+00
   5.646082E-01 -7.932761E+00
   5.657228E-01 -7.913922E+00
   5.668373E-01 -7.895156E+00
   5.679519E-01 -7.876463E+00
   5.701809E-01 -7.839294E+00
   5.724100E-01 -7.802413E+00
   5.735246E-01 -7.784080E+00
   5.746391E-01 -7.765818E+00
   5.768682E-01 -7.729506E+00
   5.790973E-01 -7.693475E+00
   5.813263E-01 -7.657724E+00
   5.824409E-01 -7.639952E+00
   5.835554E-01 -7.622249E+00
   5.846700E-01 -7.604615E+00
   5.857845E-01 -7.587050E+00
   5.868990E-01 -7.569552E+00
   5.880136E-01 -7.552123E+00
   5.891281E-01 -7.534761E+00
   5.902427E-01 -7.517466E+00
   5.913572E-01 -7.500238E+00
   5.924718E-01 -7.483078E+00
   5.935863E-01 -7.465984E+00
   5.947008E-01 -7.448956E+00
   5.969299E-01 -7.415098E+00
   5.991590E-01 -7.381502E+00
   6.002735E-01 -7.364802E+00
   6.013881E-01 -7.348167E+00
   6.036172E-01 -7.315089E+00
   6.047317E-01 -7.298646E+00
   6.058462E-01 -7.282268E+00
   6.080753E-01 -7.249700E+00
   6.103044E-01 -7.217385E+00
   6.114189E-01 -7.201321E+00
   6.125335E-01 -7.185319E+00
   6.136480E-01 -7.169380E+00
   6.147626E-01 -7.153502E+00
   6.169917E-01 -7.121931E+00
   6.181062E-01 -7.106237E+00
   6.192207E-01 -7.090604E+00
   6.203353E-01 -7.075032E+00
   6.214498E-01 -7.059520E+00
   6.236789E-01 -7.028676E+00
   6.259080E-01 -6.998070E+00
   6.270225E-01 -6.982856E+00
   6.281371E-01 -6.967701E+00
   6.292516E-01 -6.952605E+00
   6.303661E-01 -6.937567E+00
   6.325952E-01 -6.907667E+00
   6.348243E-01 -6.877997E+00
   6.359388E-01 -6.863248E+00
   6.370534E-01 -6.848557E+00
   6.392825E-01 -6.819344E+00
   6.415116E-01 -6.790357E+00
   6.426261E-01 -6.775948E+00
   6.437406E-01 -6.761594E+00
   6.448552E-01 -6.747297E+00
   6.459697E-01 -6.733054E+00
   6.481988E-01 -6.704734E+00
   6.493133E-01 -6.690656E+00
   6.504279E-01 -6.676633E+00
   6.515424E-01 -6.662664E+00
   6.526570E-01 -6.648749E+00
   6.548860E-01 -6.621081E+00
   6.560006E-01 -6.607327E+00
   6.571151E-01 -6.593626E+00
   6.582297E-01 -6.579978E+00
   6.593442E-01 -6.566383E+00
   6.615733E-01 -6.539351E+00
   6.626878E-01 -6.525914E+00
   6.638024E-01 -6.512528E+00
   6.649169E-01 -6.499194E+00
   6.660315E-01 -6.485912E+00
   6.682605E-01 -6.459501E+00
   6.704896E-01 -6.433294E+00
   6.716042E-01 -6.420267E+00
   6.727187E-01 -6.407290E+00
   6.749478E-01 -6.381486E+00
   6.771769E-01 -6.355881E+00
   6.794059E-01 -6.330474E+00
   6.816350E-01 -6.305264E+00
   6.827496E-01 -6.292731E+00
   6.838641E-01 -6.280247E+00
   6.849786E-01 -6.267812E+00
   6.860932E-01 -6.255424E+00
   6.883223E-01 -6.230792E+00
   6.905514E-01 -6.206351E+00
   6.919561E-01 -6.191044E+00
   6.933608E-01 -6.175813E+00
   6.947656E-01 -6.160656E+00
   6.961703E-01 -6.145572E+00
   6.989798E-01 -6.115625E+00
   7.003846E-01 -6.100760E+00
   7.017893E-01 -6.085968E+00
   7.031941E-01 -6.071248E+00
   7.045988E-01 -6.056599E+00
   7.074083E-01 -6.027515E+00
   7.088131E-01 -6.013080E+00
   7.102178E-01 -5.998714E+00
   7.116226E-01 -5.984418E+00
   7.130273E-01 -5.970192E+00
   7.144321E-01 -5.956035E+00
   7.158368E-01 -5.941947E+00
   7.172416E-01 -5.927927E+00
   7.186463E-01 -5.913975E+00
   7.200511E-01 -5.900092E+00
   7.214558E-01 -5.886275E+00
   7.228606E-01 -5.872526E+00
   7.242653E-01 -5.858844E+00
   7.270748E-01 -5.831679E+00
   7.284796E-01 -5.818195E+00
   7.298843E-01 -5.804777E+00
   7.312891E-01 -5.791424E+00
   7.326938E-01 -5.778135E+00
   7.340985E-01 -5.764912E+00
   7.355033E-01 -5.751752E+00
   7.369080E-01 -5.738657E+00
   7.383128E-01 -5.725625E+00
   7.397175E-01 -5.712656E+00
   7.411223E-01 -5.699751E+00
   7.425270E-01 -5.686908E+00
   7.439318E-01 -5.674127E+00
   7.453365E-01 -5.661408E+00
   7.467413E-01 -5.648752E+00
   7.495508E-01 -5.623622E+00
   7.509555E-01 -5.611148E+00
   7.523603E-01 -5.598736E+00
   7.537650E-01 -5.586383E+00
   7.551698E-01 -5.574090E+00
   7.565745E-01 -5.561857E+00
   7.579793E-01 -5.549683E+00
   7.593840E-01 -5.537569E+00
   7.607888E-01 -5.525513E+00
   7.621935E-01 -5.513515E+00
   7.635983E-01 -5.501576E+00
   7.650030E-01 -5.489694E+00
   7.664078E-01 -5.477871E+00
   7.692173E-01 -5.454395E+00
   7.706220E-01 -5.442742E+00
   7.720268E-01 -5.431146E+00
   7.734315E-01 -5.419606E+00
   7.748363E-01 -5.408122E+00
   7.776457E-01 -5.385321E+00
   7.790505E-01 -5.374003E+00
   7.804552E-01 -5.362740E+00
   7.818600E-01 -5.351531E+00
   7.832647E-01 -5.340377E+00
   7.846695E-01 -5.329277E+00
   7.860742E-01 -5.318230E+00
   7.874790E-01 -5.307237E+00
   7.888837E-01 -5.296298E+00
   7.902885E-01 -5.285411E+00
   7.916932E-01 -5.274577E+00
   7.945027E-01 -5.253066E+00
   7.959075E-01 -5.242388E+00
   7.973122E-01 -5.231763E+00
   7.987170E-01 -5.221188E+00
   8.001217E-01 -5.210665E+00
   8.015265E-01 -5.200193E+00
   8.029312E-01 -5.189771E+00
   8.043360E-01 -5.179400E+00
   8.057407E-01 -5.169079E+00
   8.071455E-01 -5.158808E+00
   8.085502E-01 -5.148586E+00
   8.099550E-01 -5.138414E+00
   8.113597E-01 -5.128291E+00
   8.127645E-01 -5.118217E+00
   8.141692E-01 -5.108192E+00
   8.155740E-01 -5.098215E+00
   8.169787E-01 -5.088287E+00
   8.183834E-01 -5.078406E+00
   8.197882E-01 -5.068573E+00
   8.211929E-01 -5.058788E+00
   8.225977E-01 -5.049050E+00
   8.240024E-01 -5.039359E+00
   8.254072E-01 -5.029715E+00
   8.268119E-01 -5.020117E+00
   8.282167E-01 -5.010566E+00
   8.296214E-01 -5.001060E+00
   8.310262E-01 -4.991601E+00
   8.338357E-01 -4.972819E+00
   8.352404E-01 -4.963497E+00
   8.366452E-01 -4.954219E+00
   8.380499E-01 -4.944985E+00
   8.394547E-01 -4.935797E+00
   8.408594E-01 -4.926653E+00
   8.422642E-01 -4.917552E+00
   8.436689E-01 -4.908496E+00
   8.450737E-01 -4.899483E+00
   8.464784E-01 -4.890514E+00
   8.478832E-01 -4.881589E+00
   8.492879E-01 -4.872706E+00
   8.506927E-01 -4.863866E+00
   8.520974E-01 -4.855068E+00
   8.535022E-01 -4.846313E+00
   8.549069E-01 -4.837601E+00
   8.563117E-01 -4.828930E+00
   8.591211E-01 -4.811713E+00
   8.605259E-01 -4.803167E+00
   8.619306E-01 -4.794662E+00
   8.633354E-01 -4.786198E+00
   8.647401E-01 -4.777775E+00
   8.675496E-01 -4.761050E+00
   8.703591E-01 -4.744486E+00
   8.721297E-01 -4.734129E+00
   8.739002E-01 -4.723835E+00
   8.756707E-01 -4.713604E+00
   8.774412E-01 -4.703434E+00
   8.809823E-01 -4.683279E+00
   8.827528E-01 -4.673293E+00
   8.845233E-01 -4.663368E+00
   8.862938E-01 -4.653503E+00
   8.880643E-01 -4.643697E+00
   8.898349E-01 -4.633951E+00
   8.916054E-01 -4.624264E+00
   8.933759E-01 -4.614635E+00
   8.951464E-01 -4.605065E+00
   8.969169E-01 -4.595553E+00
   8.986875E-01 -4.586098E+00
   9.022285E-01 -4.567359E+00
   9.039990E-01 -4.558075E+00
   9.057696E-01 -4.548847E+00
   9.075401E-01 -4.539674E+00
   9.093106E-01 -4.530557E+00
   9.110811E-01 -4.521495E+00
   9.128516E-01 -4.512488E+00
   9.146222E-01 -4.503535E+00
   9.163927E-01 -4.494637E+00
   9.181632E-01 -4.485792E+00
   9.199337E-01 -4.477000E+00
   9.217042E-01 -4.468262E+00
   9.234748E-01 -4.459576E+00
   9.252453E-01 -4.450943E+00
   9.270158E-01 -4.442362E+00
   9.287863E-01 -4.433833E+00
   9.305568E-01 -4.425355E+00
   9.323274E-01 -4.416928E+00
   9.340979E-01 -4.408552E+00
   9.376389E-01 -4.391951E+00
   9.394094E-01 -4.383726E+00
   9.411800E-01 -4.375550E+00
   9.429505E-01 -4.367424E+00
   9.447210E-01 -4.359346E+00
   9.482621E-01 -4.343336E+00
   9.500326E-01 -4.335404E+00
   9.518031E-01 -4.327519E+00
   9.535736E-01 -4.319682E+00
   9.553441E-01 -4.311892E+00
   9.571147E-01 -4.304149E+00
